date,fear_and_greed_historical,fear_and_greed_historical_rating,market_momentum_sp500,market_momentum_sp500_rating,market_momentum_sp125,market_momentum_sp125_rating,stock_price_strength,stock_price_strength_rating,stock_price_breadth,stock_price_breadth_rating,put_call_options,put_call_options_rating,market_volatility_vix,market_volatility_vix_rating,market_volatility_vix_50,market_volatility_vix_50_rating,junk_bond_demand,junk_bond_demand_rating,safe_haven_demand,safe_haven_demand_rating
2024-02-23,73.34285714285714,greed,5088.8,extreme greed,4581.200559999999,extreme greed,4.691442293146162,extreme fear,1179.9587462686893,extreme greed,0.7412773445464571,extreme fear,13.75,extreme fear,13.4114,extreme fear,1.6937999999999995,extreme fear,5.15812300700044,extreme fear
2024-02-26,71.91428571428573,greed,5069.53,extreme greed,4586.51112,extreme greed,4.745466720926703,extreme fear,1182.5714695836766,extreme greed,0.7463876696811548,extreme fear,13.74,extreme fear,13.4448,extreme fear,1.6937999999999995,extreme fear,4.694096157171836,extreme fear
2024-02-27,75.77142857142859,extreme greed,5078.18,extreme greed,4591.67008,extreme greed,4.762134244902789,extreme fear,1202.5006171044492,extreme greed,0.734592698140289,extreme fear,13.43,extreme fear,13.4696,extreme fear,1.6442,extreme fear,5.306893684169879,extreme fear
2024-02-28,76.77142857142859,extreme greed,5069.76,extreme greed,4596.24712,extreme greed,4.669023901863289,extreme fear,1211.4093912277738,extreme greed,0.7175109008459085,extreme fear,13.84,extreme fear,13.4968,extreme fear,1.6442,extreme fear,7.35842048414961,extreme fear
2024-02-29,77.45714285714287,extreme greed,5096.27,extreme greed,4600.89832,extreme greed,4.789006987948071,extreme fear,1237.331151940323,extreme greed,0.7024281713376326,extreme fear,13.4,extreme fear,13.519200000000001,extreme fear,1.6324000000000005,extreme fear,6.511365801539475,extreme fear
2024-03-01,76.82857142857142,extreme greed,5137.08,extreme greed,4605.93368,extreme greed,5.021727348519156,extreme fear,1273.0865805989401,extreme greed,0.7021174251366012,extreme fear,13.11,extreme fear,13.5302,extreme fear,1.6247000000000005,extreme fear,4.974642734795623,extreme fear
2024-03-04,79.22857142857143,extreme greed,5130.95,extreme greed,4610.85512,extreme greed,5.26861139132936,extreme fear,1300.2339724160643,extreme greed,0.6868569966869854,extreme fear,13.49,extreme fear,13.5494,extreme fear,1.3938,extreme fear,4.450424840497689,extreme fear
2024-03-05,76.11428571428571,extreme greed,5078.65,extreme greed,4615.509680000001,extreme greed,5.500711431348058,extreme fear,1316.8549823307526,extreme greed,0.7070051922485103,extreme fear,14.46,extreme fear,13.565199999999999,extreme fear,1.3919,extreme fear,3.046085442380644,extreme fear
2024-03-06,72.54285714285714,greed,5104.76,extreme greed,4620.623920000001,extreme greed,5.745760924456339,extreme fear,1350.8630622435367,extreme greed,0.7102944203411267,extreme fear,14.5,extreme fear,13.582199999999998,extreme fear,1.6202999999999994,extreme fear,2.3504101979208496,extreme fear
2024-03-07,73.85714285714286,greed,5157.36,extreme greed,4626.27368,extreme greed,6.003576659371311,extreme fear,1395.5125151655789,extreme greed,0.7178171559278212,extreme fear,14.44,extreme fear,13.6104,extreme fear,1.6128999999999998,extreme fear,2.8027972830528034,extreme fear
2024-03-08,70.02857142857144,greed,5123.69,extreme greed,4631.60328,extreme greed,6.284237615543586,extreme fear,1431.6483235731032,extreme greed,0.7183369715680763,extreme fear,14.74,extreme fear,13.6454,extreme fear,1.6311,extreme fear,1.3294265230312405,extreme fear
2024-03-11,62.771428571428565,greed,5117.94,extreme greed,4636.6471200000005,extreme greed,6.177013951821319,extreme fear,1467.8539925708865,extreme greed,0.7424634336392553,extreme fear,15.22,extreme fear,13.701200000000002,extreme fear,1.6359,extreme fear,1.5573122813905647,extreme fear
2024-03-12,72.2,greed,5175.27,extreme greed,4642.354079999999,extreme greed,6.01780170285159,extreme fear,1498.7034229905469,extreme greed,0.7533921858461977,extreme fear,13.84,extreme fear,13.728599999999998,extreme fear,1.6313,extreme fear,3.325515765600478,extreme fear
2024-03-13,71.77142857142857,greed,5165.31,extreme greed,4647.93704,extreme greed,6.419171926200387,extreme fear,1534.8128962566254,extreme greed,0.7548986918907399,extreme fear,13.75,extreme fear,13.754599999999998,extreme fear,1.6299,extreme fear,2.836309805431602,extreme fear
2024-03-14,70.4,greed,5150.48,extreme greed,4653.10008,extreme greed,6.458926143534194,extreme fear,1530.5722793096902,extreme greed,0.7693832105871697,extreme fear,14.4,extreme fear,13.7786,extreme fear,1.6338,extreme fear,2.956545710312853,extreme fear
2024-03-15,68.62857142857143,greed,5117.09,extreme greed,4658.43424,extreme greed,6.220486070707572,extreme fear,1526.4220454805393,extreme greed,0.7772087514931599,extreme fear,14.41,extreme fear,13.786000000000001,extreme fear,1.6202,extreme fear,2.343246021548598,extreme fear
2024-03-18,70.74285714285715,greed,5149.42,extreme greed,4664.00136,extreme greed,6.075408350500319,extreme fear,1524.9838579098569,extreme greed,0.7762938926955434,extreme fear,14.33,extreme fear,13.79,extreme fear,1.6103,extreme fear,3.927340423924973,extreme fear
2024-03-19,70.85714285714286,greed,5178.51,extreme greed,4669.87784,extreme greed,6.172526544225998,extreme fear,1534.184476105126,extreme greed,0.7840252324692691,extreme fear,13.82,extreme fear,13.7994,extreme fear,1.5975999999999997,extreme fear,3.824799369148957,extreme fear
2024-03-20,69.62857142857145,greed,5224.62,extreme greed,4676.4572,extreme greed,6.524834770536307,extreme fear,1571.1697049833779,extreme greed,0.7897311902957106,extreme fear,13.04,extreme fear,13.798599999999999,extreme fear,1.6029999999999995,extreme fear,2.417715634578419,extreme fear
2024-03-21,71.37142857142858,greed,5241.53,extreme greed,4683.7494400000005,extreme greed,6.928114787512898,extreme fear,1616.2391179043134,extreme greed,0.7808663285464281,extreme fear,12.92,extreme fear,13.8018,extreme fear,1.5962000000000005,extreme fear,2.798134576948707,extreme fear
2024-03-22,69.51428571428572,greed,5234.18,extreme greed,4691.0624,extreme greed,6.886621144333963,extreme fear,1624.3832470542663,extreme greed,0.7985730441273455,extreme fear,13.06,extreme fear,13.809199999999999,extreme fear,1.5887000000000004,extreme fear,2.409682920450283,extreme fear
2024-03-25,67.42857142857143,greed,5218.19,extreme greed,4698.1084,extreme greed,6.857086464563053,extreme fear,1627.8659755376661,extreme greed,0.7960838186802164,extreme fear,13.19,extreme fear,13.824200000000001,extreme fear,1.5889,extreme fear,1.946853358069889,extreme fear
2024-03-26,67.91428571428573,greed,5203.58,extreme greed,4705.5488,extreme greed,6.779428015291229,extreme fear,1620.214074588129,extreme greed,0.7684939645666359,extreme fear,13.24,extreme fear,13.835,extreme fear,1.5903,extreme fear,2.074484032595597,extreme fear
2024-03-27,69.77142857142859,greed,5248.49,extreme greed,4713.340639999999,extreme greed,6.935018722465872,extreme fear,1646.1304023304797,extreme greed,0.7552329774842951,extreme fear,12.78,extreme fear,13.8138,extreme fear,1.5903,extreme fear,2.4289648407298357,extreme fear
2024-03-28,68.77142857142857,greed,5254.35,extreme greed,4720.97784,extreme greed,7.186230276372656,extreme fear,1684.4480728843419,extreme greed,0.7507292070792853,extreme fear,13.01,extreme fear,13.7782,extreme fear,1.5903,extreme fear,1.7308239671060512,extreme fear
2024-04-01,71.25714285714287,greed,5243.77,extreme greed,4728.6236,extreme greed,7.050782103541306,extreme fear,1698.157102969669,extreme greed,0.7240453272656616,extreme fear,13.65,extreme fear,13.7686,extreme fear,1.5903,extreme fear,2.662714513993428,extreme fear
2024-04-02,71.14285714285715,greed,5205.81,extreme greed,4735.96296,extreme greed,6.694712618790027,extreme fear,1684.1249396353942,extreme greed,0.7289855634095529,extreme fear,14.61,extreme fear,13.7948,extreme fear,1.5903,extreme fear,3.8488374706436734,extreme fear
2024-04-03,69.4,greed,5211.49,extreme greed,4743.819280000001,extreme greed,6.724814260180395,extreme fear,1677.6148670890302,extreme greed,0.7355974459118355,extreme fear,14.33,extreme fear,13.8176,extreme fear,1.5903,extreme fear,3.533427432030119,extreme fear
2024-04-04,53.800000000000004,neutral,5147.21,extreme greed,4750.88696,extreme greed,6.7627710606082,extreme fear,1640.5617017722948,extreme greed,0.760894805392115,extreme fear,16.35,extreme fear,13.893600000000001,extreme fear,1.5903,extreme fear,1.1194679898421598,extreme fear
2024-04-05,58.10000000000001,greed,5204.34,extreme greed,4758.456159999999,extreme greed,6.41909532688011,extreme fear,1620.0838996338607,extreme greed,0.7987224358484639,extreme fear,16.03,extreme fear,13.951400000000001,extreme fear,1.5903,extreme fear,3.497453469743389,extreme fear
2024-04-08,64.02857142857144,greed,5202.39,extreme greed,4765.607279999999,extreme greed,6.131344043849916,extreme fear,1607.0340926366878,extreme greed,0.8042313158388907,extreme fear,15.19,extreme fear,13.986199999999998,extreme fear,1.5903,extreme fear,3.671352947147575,extreme fear
2024-04-09,59.62857142857144,greed,5209.91,extreme greed,4772.60128,extreme greed,6.112175661372321,extreme fear,1607.944059238916,extreme greed,0.8036295199762764,extreme fear,14.98,extreme fear,14.0206,extreme fear,1.5903,extreme fear,1.9573764296641663,extreme fear
2024-04-10,49.67142857142858,neutral,5160.64,extreme greed,4779.02048,extreme greed,5.7890723980957945,extreme fear,1571.859313767817,extreme greed,0.8509143856044827,extreme fear,15.8,extreme fear,14.0646,extreme fear,1.5903,extreme fear,2.2355679791206566,extreme fear
2024-04-11,56.65714285714286,greed,5199.06,extreme greed,4785.59736,extreme greed,5.347894516939015,extreme fear,1534.0759674039814,extreme greed,0.8563428075415714,extreme fear,14.91,extreme fear,14.0966,extreme fear,1.5903,extreme fear,2.612816974625408,extreme fear
2024-04-12,45.01428571428572,neutral,5123.41,extreme greed,4791.78776,extreme greed,5.181393679244606,extreme fear,1455.7172422159085,extreme greed,0.8331434849246321,extreme fear,17.31,extreme fear,14.1558,extreme fear,1.5903,extreme fear,1.4464471368944414,extreme fear
2024-04-15,38.4,fear,5061.82,extreme greed,4797.66008,extreme greed,4.948369382437956,extreme fear,1355.3454938313803,extreme greed,0.8640476752636888,extreme fear,19.23,extreme fear,14.2628,extreme fear,1.5882,extreme fear,0.03024232602270062,extreme fear
2024-04-16,35.11428571428572,fear,5051.41,extreme greed,4803.0823199999995,extreme greed,4.56338674981327,extreme fear,1241.8200160613678,extreme greed,0.8985470773092331,extreme fear,18.4,extreme fear,14.3538,extreme fear,1.5871999999999997,extreme fear,-0.05454311641288206,extreme fear
2024-04-17,31.157142857142862,fear,5022.21,extreme greed,4808.2744,extreme greed,4.209286184468452,extreme fear,1142.738420511098,extreme greed,0.9382921299055258,extreme fear,18.21,extreme fear,14.444600000000001,extreme fear,1.6024000000000005,extreme fear,-1.8998964585186584,extreme fear
2024-04-18,30.400000000000006,fear,5011.12,extreme greed,4813.846560000001,extreme greed,3.645086007683135,extreme fear,1061.2358048162341,extreme greed,0.952718884576193,extreme fear,18.0,extreme fear,14.543399999999998,extreme fear,1.5862,extreme fear,-1.761192938808347,extreme fear
2024-04-19,27.671428571428574,fear,4967.23,extreme greed,4819.3604000000005,extreme greed,2.8483248320866044,extreme fear,1008.4495093521541,extreme greed,0.9868833184625657,extreme fear,18.71,extreme fear,14.661000000000001,extreme fear,1.586,extreme fear,-2.116393633342778,extreme fear
2024-04-22,34.17142857142857,fear,5010.6,extreme greed,4825.65192,extreme greed,2.439005078252088,extreme fear,987.4989130672054,extreme greed,0.9734161571085795,extreme fear,16.94,extreme fear,14.743999999999998,extreme fear,1.6069,extreme fear,-1.207478574355366,extreme fear
2024-04-23,36.57142857142857,fear,5070.55,extreme greed,4832.48,extreme greed,2.259644614541143,extreme fear,997.9243149867899,extreme greed,0.955143018329134,extreme fear,15.69,extreme fear,14.7992,extreme fear,1.5971,extreme fear,0.17351585015335616,extreme fear
2024-04-24,37.48571428571429,fear,5071.63,extreme greed,4839.0716,extreme greed,2.0921165154353925,extreme fear,1005.5375336205706,extreme greed,0.8971282652336757,extreme fear,15.97,extreme fear,14.84,extreme fear,1.5925999999999996,extreme fear,-0.04122964821508049,extreme fear
2024-04-25,39.08571428571429,fear,5048.42,extreme greed,4845.9648,extreme greed,1.6845759090518797,extreme fear,1002.8419866362448,extreme greed,0.8756555425342573,extreme fear,15.37,extreme fear,14.8304,extreme fear,1.5638,extreme fear,-0.17418457099819817,extreme fear
2024-04-26,40.51428571428572,fear,5099.96,extreme greed,4853.66664,extreme greed,1.1639291712844824,extreme fear,1013.3624160205018,extreme greed,0.8324173361042625,extreme fear,15.03,extreme fear,14.8434,extreme fear,1.5552000000000004,extreme fear,-0.5071151432445208,extreme fear
2024-04-29,42.42857142857143,fear,5116.17,extreme greed,4861.65704,extreme greed,1.0027449201216174,extreme fear,1042.113663121232,extreme greed,0.8125267458040021,extreme fear,14.67,extreme fear,14.8566,extreme fear,1.5552000000000004,extreme fear,-0.1240520038161063,extreme fear
2024-04-30,40.542857142857144,fear,5035.69,extreme greed,4868.608,extreme greed,0.9511076710099535,extreme fear,1027.0145029677644,extreme greed,0.7967065812012354,extreme fear,15.65,extreme fear,14.8848,extreme fear,1.5524000000000002,extreme fear,-1.2184251354498916,extreme fear
2024-05-01,40.51428571428572,fear,5018.39,extreme greed,4875.204720000001,extreme greed,0.7412677219015317,extreme fear,1016.4798324766983,extreme greed,0.7973979650012888,extreme fear,15.39,extreme fear,14.884199999999998,extreme fear,1.5524000000000002,extreme fear,-0.08372071041072814,extreme fear
2024-05-02,42.228571428571435,fear,5064.2,extreme greed,4881.81544,extreme greed,0.4735772129707936,extreme fear,1032.6550239488554,extreme greed,0.7744658770223325,extreme fear,14.68,extreme fear,14.871000000000002,extreme fear,1.4817999999999998,extreme fear,-1.3193322751930514,extreme fear
2024-05-03,43.25714285714286,fear,5127.79,extreme greed,4888.295520000001,extreme greed,0.5087398655538554,extreme fear,1065.3741199007616,extreme greed,0.7794814174607508,extreme fear,13.49,extreme fear,14.85,extreme fear,1.4768999999999997,extreme fear,-0.893126174717495,extreme fear
2024-05-06,39.0,fear,5180.74,extreme greed,4894.874720000001,extreme greed,0.5650973619353926,extreme fear,1119.9445280281623,extreme greed,0.8012120289845173,extreme fear,13.49,extreme fear,14.8448,extreme fear,1.6246000000000003,extreme fear,0.3181988507720581,extreme fear
2024-05-07,37.17142857142858,fear,5187.7,extreme greed,4901.448479999999,extreme greed,0.7275558983692032,extreme fear,1165.9763643196145,extreme greed,0.817304722196589,extreme fear,13.23,extreme fear,14.834599999999998,extreme fear,1.6268000000000005,extreme fear,-0.17441942401976387,extreme fear
2024-05-08,38.17142857142857,fear,5187.67,extreme greed,4907.922799999999,extreme greed,0.9473487058137758,extreme fear,1202.3585297874872,extreme greed,0.797630565256937,extreme fear,13.0,extreme fear,14.825999999999999,extreme fear,1.6254000000000004,extreme fear,-0.7916226689108765,extreme fear
2024-05-09,42.228571428571435,fear,5214.08,extreme greed,4914.5732,extreme greed,1.2536601503498168,extreme fear,1257.5540046361903,extreme greed,0.7910381743374534,extreme fear,12.69,extreme fear,14.802999999999999,extreme fear,1.6350000000000002,extreme fear,1.2906913045680646,extreme fear
2024-05-10,46.028571428571425,neutral,5222.68,extreme greed,4921.5758399999995,extreme greed,1.612273257276078,extreme fear,1294.911927770545,extreme greed,0.7883399733092824,extreme fear,12.55,extreme fear,14.786,extreme fear,1.6350000000000002,extreme fear,2.392509060818683,extreme fear
2024-05-13,48.114285714285714,neutral,5221.42,extreme greed,4928.025279999999,extreme greed,1.9852161552699938,extreme fear,1332.935459949511,extreme greed,0.7499890668295753,extreme fear,13.6,extreme fear,14.7958,extreme fear,1.6346,extreme fear,2.108208332718971,extreme fear
2024-05-14,55.285714285714285,greed,5246.68,extreme greed,4934.70632,extreme greed,2.453587058399866,extreme fear,1389.2521428840816,extreme greed,0.710001049722063,extreme fear,13.42,extreme fear,14.794400000000001,extreme fear,1.6314000000000002,extreme fear,3.533891793021342,extreme fear
2024-05-15,59.371428571428574,greed,5308.15,extreme greed,4941.20592,extreme greed,3.03819603934607,extreme fear,1444.4428814801518,extreme greed,0.6974378390590735,extreme fear,12.45,extreme fear,14.7542,extreme fear,1.6326999999999994,extreme fear,3.957804096457623,extreme fear
2024-05-16,62.314285714285724,greed,5297.1,extreme greed,4947.559679999999,extreme greed,3.4640206423887694,extreme fear,1483.8221815719103,extreme greed,0.6959836149117267,extreme fear,12.42,extreme fear,14.712600000000002,extreme fear,1.6326999999999994,extreme fear,4.963999375138601,extreme fear
2024-05-17,62.800000000000004,greed,5303.27,extreme greed,4953.91992,extreme greed,3.801359979029782,extreme fear,1522.1745141985418,extreme greed,0.6861768779014967,extreme fear,11.99,extreme fear,14.663599999999999,extreme fear,1.6326999999999994,extreme fear,4.494370137646351,extreme fear
2024-05-20,60.42857142857143,greed,5308.13,extreme greed,4960.2728,extreme greed,4.188783573217643,extreme fear,1547.5733268124004,extreme greed,0.7077719527173434,extreme fear,12.15,extreme fear,14.6118,extreme fear,1.6326999999999994,extreme fear,3.639619934960688,extreme fear
2024-05-21,59.42857142857143,greed,5321.41,extreme greed,4966.46504,extreme greed,4.38299206978216,extreme fear,1561.415395251211,extreme greed,0.7164063355545327,extreme fear,11.86,extreme fear,14.5446,extreme fear,1.6485,extreme fear,3.3654094190615957,extreme fear
2024-05-22,58.51428571428572,greed,5307.01,extreme greed,4972.615599999999,extreme greed,4.47038004437845,extreme fear,1551.6913551441721,extreme greed,0.7223217974045534,extreme fear,12.29,extreme fear,14.513600000000002,extreme fear,1.6433999999999997,extreme fear,3.252915112370815,extreme fear
2024-05-23,52.37142857142857,neutral,5267.84,extreme greed,4978.30536,extreme greed,4.484358727314418,extreme fear,1503.1279970056296,extreme greed,0.7425503074341752,extreme fear,12.77,extreme fear,14.494000000000002,extreme fear,1.6315000000000004,extreme fear,2.1105094590212796,extreme fear
2024-05-24,51.74285714285714,neutral,5304.72,extreme greed,4984.2684,extreme greed,4.484873642254761,extreme fear,1479.2345759825505,extreme greed,0.7706322524794924,extreme fear,11.93,extreme fear,14.444599999999998,extreme fear,1.6439999999999997,extreme fear,2.7055298848667815,extreme fear
2024-05-28,54.685714285714276,neutral,5306.04,extreme greed,4990.31328,extreme greed,4.467079678524159,extreme fear,1447.6704795252901,extreme greed,0.7589463565793787,extreme fear,12.92,extreme fear,14.4148,extreme fear,1.6496999999999997,extreme fear,4.557326847037223,extreme fear
2024-05-29,49.971428571428575,neutral,5266.95,extreme greed,4996.00976,extreme greed,4.334251561492967,extreme fear,1383.6644666942593,extreme greed,0.7966176852502114,extreme fear,14.28,extreme fear,14.413800000000002,extreme fear,1.6496999999999997,extreme fear,4.722413928691517,extreme fear
2024-05-30,45.08571428571429,neutral,5235.48,extreme greed,5001.48896,extreme greed,4.353546721237565,extreme fear,1347.3802627296645,extreme greed,0.7958763008182661,extreme fear,14.47,extreme fear,14.4268,extreme fear,1.6496999999999997,extreme fear,3.062719237138513,extreme fear
2024-05-31,48.42857142857144,neutral,5277.51,extreme greed,5007.1666399999995,extreme greed,4.417943569607845,extreme fear,1340.6694973325782,extreme greed,0.7716042321411993,extreme fear,12.92,extreme fear,14.4244,extreme fear,1.6288000000000005,extreme fear,2.769436734852227,extreme fear
2024-06-03,45.48571428571429,neutral,5283.4,extreme greed,5012.6768,extreme greed,4.39994104374946,extreme fear,1322.6382522577976,extreme greed,0.7472342575347384,extreme fear,13.11,extreme fear,14.428199999999999,extreme fear,1.6253999999999997,extreme fear,1.5003835108097303,extreme fear
2024-06-04,47.628571428571426,neutral,5291.34,extreme greed,5018.44928,extreme greed,4.156221798459117,extreme fear,1286.802597529328,extreme greed,0.7781199475763376,extreme fear,13.16,extreme fear,14.4302,extreme fear,1.511,extreme fear,1.229425880466756,extreme fear
2024-06-05,51.142857142857146,neutral,5354.03,extreme greed,5024.74408,extreme greed,3.905654682302195,extreme fear,1271.6005421965715,extreme greed,0.754639251514001,extreme fear,12.63,extreme fear,14.418999999999999,extreme fear,1.5135000000000003,extreme fear,1.8116629015725045,extreme fear
2024-06-06,45.31428571428571,neutral,5352.96,extreme greed,5031.17304,extreme greed,3.815164988023742,extreme fear,1256.1298683174234,extreme greed,0.7392463644230791,extreme fear,12.58,extreme fear,14.4058,extreme fear,1.6227000000000005,extreme fear,1.5936540468716387,extreme fear
2024-06-07,43.4,fear,5346.99,extreme greed,5037.2642399999995,extreme greed,3.482768373209304,extreme fear,1218.1904156700189,extreme greed,0.7593319258790571,extreme fear,12.22,extreme fear,14.3946,extreme fear,1.634,extreme fear,2.062282118186896,extreme fear
2024-06-10,44.74285714285715,fear,5360.79,extreme greed,5043.3156,extreme greed,3.1503131934452413,extreme fear,1186.5449266124378,extreme greed,0.7486604967707792,extreme fear,12.74,extreme fear,14.3892,extreme fear,1.6316999999999997,extreme fear,2.667935702950803,extreme fear
2024-06-11,44.4,fear,5375.32,extreme greed,5049.33864,extreme greed,2.893926327016322,extreme fear,1140.518833669456,extreme greed,0.7202233839931507,extreme fear,12.85,extreme fear,14.373199999999999,extreme fear,1.6293999999999995,extreme fear,1.9110569908048387,extreme fear
2024-06-12,46.57142857142857,neutral,5421.03,extreme greed,5055.55728,extreme greed,2.852488233409472,extreme fear,1106.0519457875293,extreme greed,0.6966322646795053,extreme fear,12.04,extreme fear,14.321800000000001,extreme fear,1.6100999999999996,extreme fear,1.695046039253728,extreme fear
2024-06-13,44.57142857142858,fear,5433.74,extreme greed,5061.37048,extreme greed,2.36925960009337,extreme fear,1057.3216974800334,extreme greed,0.7061035440311834,extreme fear,11.94,extreme fear,14.274,extreme fear,1.6026,extreme fear,1.2924846829351346,extreme fear
2024-06-14,41.11428571428572,fear,5431.6,extreme greed,5067.06688,extreme greed,1.934036244503755,extreme fear,986.6098544276035,extreme greed,0.7088457232211078,extreme fear,12.66,extreme fear,14.2002,extreme fear,1.6138,extreme fear,0.6040908018026252,extreme fear
2024-06-17,43.285714285714285,fear,5473.23,extreme greed,5073.099200000001,extreme greed,1.640339110342073,extreme fear,938.408300682102,extreme greed,0.7206074841614796,extreme fear,12.75,extreme fear,14.1346,extreme fear,1.6048,extreme fear,1.6407117194725298,extreme fear
2024-06-18,41.28571428571429,fear,5487.03,extreme greed,5079.07096,extreme greed,1.333200849497942,extreme fear,905.2709214763275,extreme greed,0.7060194876457111,extreme fear,12.3,extreme fear,14.0768,extreme fear,1.6314999999999995,extreme fear,1.4601314067421196,extreme fear
2024-06-20,38.714285714285715,fear,5473.17,extreme greed,5084.709360000001,extreme greed,1.0499956038925573,extreme fear,884.8567566500333,extreme greed,0.730595782194972,extreme fear,13.28,extreme fear,14.0428,extreme fear,1.6333999999999993,extreme fear,1.5616894281203992,extreme fear
2024-06-21,39.05714285714286,fear,5464.62,extreme greed,5090.8395199999995,extreme greed,0.9015022379039644,extreme fear,864.589308209726,extreme greed,0.7259520527909049,extreme fear,13.2,extreme fear,13.9908,extreme fear,1.6364999999999998,extreme fear,1.760853694921532,extreme fear
2024-06-24,37.77142857142858,fear,5447.87,extreme greed,5096.448479999999,extreme greed,0.9975504456840971,extreme fear,870.1504503558588,extreme greed,0.7101534738745635,extreme fear,13.33,extreme fear,13.9592,extreme fear,1.6364999999999998,extreme fear,0.8605420392128055,extreme fear
2024-06-25,37.285714285714285,fear,5469.3,extreme greed,5102.16584,extreme greed,0.8870055851392366,extreme fear,851.9248819459278,extreme greed,0.7089135282654958,extreme fear,12.84,extreme fear,13.8698,extreme fear,1.6364999999999998,extreme fear,0.5112691661896273,extreme fear
2024-06-26,40.88571428571429,fear,5477.9,extreme greed,5107.791039999999,extreme greed,0.7192594885877824,extreme fear,828.3031932307592,extreme greed,0.7066269421015218,extreme fear,12.55,extreme fear,13.736200000000002,extreme fear,1.6216999999999995,extreme fear,1.5303246854963684,extreme fear
2024-06-27,45.51428571428571,neutral,5482.87,extreme greed,5113.401360000001,extreme greed,0.8590123883030721,extreme fear,815.6263791463235,extreme greed,0.6895054214967449,extreme fear,12.24,extreme fear,13.613,extreme fear,1.6216999999999995,extreme fear,2.6416112878724483,extreme fear
2024-06-28,44.31428571428571,fear,5460.48,extreme greed,5118.8184,extreme greed,0.9665176994282928,extreme fear,814.2481793064743,extreme greed,0.6866344647833583,extreme fear,12.44,extreme fear,13.4976,extreme fear,1.6216999999999995,extreme fear,2.3427882325536475,extreme fear
2024-07-01,47.94285714285714,neutral,5475.09,extreme greed,5124.460480000001,extreme greed,0.8106980263334514,extreme fear,795.4763523686165,extreme greed,0.6877044577584677,extreme fear,12.22,extreme fear,13.382,extreme fear,1.6216999999999995,extreme fear,3.91093145788226,extreme fear
2024-07-02,49.74285714285714,neutral,5509.01,extreme greed,5130.58992,extreme greed,0.6487027404142058,extreme fear,790.2072026108185,extreme greed,0.6894002791000828,extreme fear,12.03,extreme fear,13.248399999999998,extreme fear,1.6216999999999995,extreme fear,4.586263334135719,extreme fear
2024-07-03,48.371428571428574,neutral,5537.02,extreme greed,5137.247600000001,extreme greed,0.7878781750960684,extreme fear,801.6591869313495,extreme greed,0.6864330960514026,extreme fear,12.09,extreme fear,13.1514,extreme fear,1.6216999999999995,extreme fear,3.5063746771743087,extreme fear
2024-07-05,49.714285714285715,neutral,5567.19,extreme greed,5144.27568,extreme greed,0.798542186210048,extreme fear,801.915307472187,extreme greed,0.6739957680153388,extreme fear,12.48,extreme fear,13.087200000000001,extreme fear,1.6216999999999995,extreme fear,3.552488522995218,extreme fear
2024-07-08,51.057142857142864,neutral,5572.85,extreme greed,5151.280559999999,extreme greed,0.8346315857921242,extreme fear,810.2296728792516,extreme greed,0.6511051541124205,extreme fear,12.37,extreme fear,13.015200000000002,extreme fear,1.5939,extreme fear,2.7052243033634586,extreme fear
2024-07-09,50.57142857142856,neutral,5576.98,extreme greed,5157.78808,extreme greed,0.857153019116688,extreme fear,809.604103355744,extreme greed,0.6272564039481701,extreme fear,12.51,extreme fear,12.958000000000002,extreme fear,1.5939,extreme fear,2.414250159585557,extreme fear
2024-07-10,54.60000000000001,neutral,5633.91,extreme greed,5164.80736,extreme greed,1.0098836951792294,extreme fear,835.4360537383931,extreme greed,0.6097927300075516,extreme fear,12.85,extreme fear,12.914399999999999,extreme fear,1.6073000000000004,extreme fear,3.8934599500532006,extreme fear
2024-07-11,49.4,neutral,5584.54,extreme greed,5171.21608,extreme greed,1.4893374522441019,extreme fear,890.0878943715735,extreme greed,0.6191604118787237,extreme fear,12.92,extreme fear,12.8794,extreme fear,1.6041,extreme fear,2.0646773893820485,extreme fear
2024-07-12,54.371428571428574,neutral,5615.35,extreme greed,5177.89696,extreme greed,1.775350706516861,extreme fear,959.3724493820018,extreme greed,0.6215772648536194,extreme fear,12.46,extreme fear,12.8156,extreme fear,1.5932,extreme fear,2.958881523000459,extreme fear
2024-07-15,57.74285714285715,greed,5631.22,extreme greed,5184.67608,extreme greed,2.2932892313214235,extreme fear,1025.828538447614,extreme greed,0.6277397267985361,extreme fear,13.12,extreme fear,12.770199999999999,extreme fear,1.589,extreme fear,3.7624659965267337,extreme fear
2024-07-16,57.02857142857143,greed,5667.2,extreme greed,5191.88584,extreme greed,3.1225785386673985,extreme fear,1117.1636504964954,extreme greed,0.6322756969324217,extreme fear,13.19,extreme fear,12.7404,extreme fear,1.5923000000000007,extreme fear,2.6172990237229805,extreme fear
2024-07-17,46.114285714285714,neutral,5588.27,extreme greed,5198.67832,extreme greed,3.6753611819145897,extreme fear,1188.9603389318129,extreme greed,0.6361248124213825,extreme fear,14.48,extreme fear,12.7602,extreme fear,1.5964,extreme fear,1.2770258990865595,extreme fear
2024-07-18,45.94285714285714,neutral,5544.59,extreme greed,5204.787520000001,extreme greed,4.033496044209993,extreme fear,1220.3146915215614,extreme greed,0.661204395346307,extreme fear,15.93,extreme fear,12.809,extreme fear,1.5739999999999996,extreme fear,0.8149038085850125,extreme fear
